Iteration,Action,U,V,OldDist,NewDist
1,Relax,43,19,2147483647,17
1,Relax,43,453,2147483647,2
1,Relax,43,390,2147483647,13
1,Relax,43,331,2147483647,18
1,Relax,43,235,2147483647,2
1,Relax,43,142,2147483647,17
1,Relax,43,254,2147483647,15
1,Relax,43,494,2147483647,12
1,Relax,142,352,2147483647,33
1,Relax,142,168,2147483647,33
1,Relax,142,41,2147483647,36
1,Relax,142,25,2147483647,22
1,Relax,142,378,2147483647,32
1,Relax,142,490,2147483647,35
1,Relax,142,222,2147483647,24
1,Relax,142,462,2147483647,27
1,Relax,142,319,2147483647,23
1,Relax,168,209,2147483647,50
1,Relax,168,356,2147483647,52
1,Relax,168,372,2147483647,37
1,Relax,168,278,2147483647,53
1,Relax,168,455,2147483647,39
1,Relax,168,24,2147483647,39
1,Relax,168,72,2147483647,40
1,Relax,168,265,2147483647,43
1,Relax,168,397,2147483647,37
1,Relax,168,31,2147483647,37
1,Relax,209,450,2147483647,54
1,Relax,209,275,2147483647,70
1,Relax,209,71,2147483647,61
1,Relax,209,151,2147483647,66
1,Relax,209,250,2147483647,55
1,Relax,209,27,2147483647,66
1,Relax,209,91,2147483647,68
1,Relax,209,395,2147483647,67
1,Relax,209,459,2147483647,53
1,Relax,209,174,2147483647,54
1,Relax,222,323,2147483647,35
1,Relax,222,260,2147483647,31
1,Relax,222,37,2147483647,29
1,Relax,222,261,2147483647,42
1,Relax,222,230,2147483647,25
1,Relax,222,488,2147483647,38
1,Relax,222,233,2147483647,37
1,Relax,222,108,2147483647,35
1,Relax,222,332,2147483647,25
1,Relax,222,496,2147483647,36
1,Relax,222,88,2147483647,42
1,Relax,222,344,2147483647,29
1,Relax,222,57,2147483647,44
1,Relax,222,156,2147483647,36
1,Relax,222,253,2147483647,34
1,Relax,230,451,2147483647,45
1,Relax,230,182,2147483647,38
1,Relax,230,280,2147483647,42
1,Relax,230,105,2147483647,43
1,Relax,230,362,2147483647,26
1,Relax,230,458,2147483647,26
1,Relax,230,477,2147483647,26
1,Relax,233,481,2147483647,41
1,Relax,233,466,2147483647,55
1,Relax,233,163,2147483647,57
1,Relax,233,227,2147483647,47
1,Relax,233,324,2147483647,54
1,Relax,233,295,2147483647,47
1,Relax,233,42,2147483647,46
1,Relax,233,270,2147483647,52
1,Relax,233,303,2147483647,55
1,Relax,233,495,2147483647,46
1,Relax,235,368,2147483647,7
1,Relax,235,98,2147483647,10
1,Relax,235,51,2147483647,13
1,Relax,235,122,2147483647,11
1,Relax,235,28,2147483647,22
1,Relax,250,419,2147483647,62
1,Relax,250,228,2147483647,71
1,Relax,250,293,2147483647,72
1,Relax,250,92,2147483647,56
1,Relax,250,493,2147483647,57
1,Relax,253,306,2147483647,50
1,Relax,253,327,2147483647,46
1,Relax,253,279,2147483647,44
1,Relax,253,155,2147483647,47
1,Relax,253,475,2147483647,50
1,Relax,253,445,2147483647,41
1,Relax,253,430,2147483647,37
1,Relax,254,145,2147483647,29
1,Relax,254,434,2147483647,26
1,Relax,254,21,2147483647,35
1,Relax,254,135,2147483647,16
1,Relax,254,12,2147483647,35
1,Relax,254,189,2147483647,17
1,Relax,254,221,2147483647,26
1,Relax,254,399,2147483647,17
1,Relax,260,35,2147483647,33
1,Relax,260,166,2147483647,41
1,Relax,260,406,2147483647,50
1,Relax,260,187,2147483647,48
1,Relax,260,299,2147483647,33
1,Relax,261,433,2147483647,47
1,Relax,261,472,2147483647,52
1,Relax,261,58,2147483647,51
1,Relax,261,124,2147483647,53
1,Relax,261,284,2147483647,44
1,Relax,261,45,2147483647,54
1,Relax,261,95,2147483647,51
1,Relax,265,225,2147483647,50
1,Relax,265,405,2147483647,46
1,Relax,265,203,2147483647,49
1,Relax,265,238,2147483647,49
1,Relax,265,447,2147483647,53
1,Relax,270,384,2147483647,60
1,Relax,270,293,72,55
1,Relax,270,454,2147483647,62
1,Relax,270,47,2147483647,58
1,Relax,270,432,2147483647,64
1,Relax,270,18,2147483647,58
1,Relax,270,212,2147483647,64
1,Relax,270,438,2147483647,62
1,Relax,270,223,2147483647,53
1,Relax,275,65,2147483647,72
1,Relax,275,305,2147483647,71
1,Relax,275,307,2147483647,88
1,Relax,275,20,2147483647,76
1,Relax,275,297,2147483647,81
1,Relax,275,298,2147483647,87
1,Relax,275,429,2147483647,85
1,Relax,278,354,2147483647,64
1,Relax,278,387,2147483647,56
1,Relax,278,4,2147483647,61
1,Relax,278,181,2147483647,69
1,Relax,278,310,2147483647,60
1,Relax,278,439,2147483647,72
1,Relax,278,138,2147483647,63
1,Relax,278,141,2147483647,65
1,Relax,278,46,2147483647,69
1,Relax,279,464,2147483647,54
1,Relax,279,210,2147483647,52
1,Relax,279,419,62,53
1,Relax,279,443,2147483647,47
1,Relax,279,125,2147483647,60
1,Relax,280,272,2147483647,55
1,Relax,280,320,2147483647,57
1,Relax,280,232,2147483647,48
1,Relax,280,90,2147483647,47
1,Relax,280,346,2147483647,49
1,Relax,280,301,2147483647,46
1,Relax,280,415,2147483647,60
1,Relax,284,112,2147483647,59
1,Relax,284,83,2147483647,58
1,Relax,284,341,2147483647,58
1,Relax,284,456,2147483647,51
1,Relax,284,219,2147483647,57
