Iteration,Action,U,V,OldDist,NewDist
1,Relax,459,64,2147483647,2
1,Relax,459,98,2147483647,12
1,Relax,459,452,2147483647,14
1,Relax,459,470,2147483647,9
1,Relax,459,9,2147483647,9
1,Relax,459,473,2147483647,4
1,Relax,459,427,2147483647,19
1,Relax,459,124,2147483647,10
1,Relax,459,13,2147483647,9
1,Relax,459,93,2147483647,17
1,Relax,459,429,2147483647,1
1,Relax,459,270,2147483647,15
1,Relax,470,448,2147483647,25
1,Relax,470,496,2147483647,22
1,Relax,470,117,2147483647,24
1,Relax,470,134,2147483647,10
1,Relax,470,170,2147483647,19
1,Relax,470,108,2147483647,21
1,Relax,470,141,2147483647,27
1,Relax,470,61,2147483647,25
1,Relax,473,193,2147483647,20
1,Relax,473,164,2147483647,16
1,Relax,473,228,2147483647,5
1,Relax,473,455,2147483647,22
1,Relax,473,426,2147483647,19
1,Relax,473,107,2147483647,16
1,Relax,473,114,2147483647,19
1,Relax,473,147,2147483647,24
1,Relax,473,218,2147483647,10
1,Relax,473,253,2147483647,19
1,Relax,473,319,2147483647,20
1,Relax,496,354,2147483647,26
1,Relax,496,324,2147483647,27
1,Relax,496,421,2147483647,24
1,Relax,496,453,2147483647,23
1,Relax,496,75,2147483647,40
1,Relax,496,493,2147483647,24
1,Relax,496,206,2147483647,41
1,Relax,496,238,2147483647,23
1,Relax,496,209,2147483647,31
1,Relax,496,273,2147483647,27
1,Relax,496,17,2147483647,38
1,Relax,496,407,2147483647,33
1,Relax,496,479,2147483647,26
2,Relax,9,66,2147483647,16
2,Relax,9,47,2147483647,19
2,Relax,9,143,2147483647,27
2,Relax,9,240,2147483647,29
2,Relax,9,145,2147483647,17
2,Relax,9,401,2147483647,27
2,Relax,9,51,2147483647,20
2,Relax,9,118,2147483647,23
2,Relax,9,87,2147483647,15
2,Relax,9,279,2147483647,11
2,Relax,9,156,2147483647,22
2,Relax,9,414,2147483647,16
2,Relax,13,225,2147483647,23
2,Relax,13,449,2147483647,27
2,Relax,13,197,2147483647,14
2,Relax,13,103,2147483647,13
2,Relax,13,491,2147483647,24
2,Relax,13,146,2147483647,13
2,Relax,13,51,20,12
2,Relax,13,243,2147483647,15
2,Relax,13,276,2147483647,23
2,Relax,13,247,2147483647,27
2,Relax,13,440,2147483647,10
2,Relax,13,380,2147483647,18
2,Relax,13,158,2147483647,26
2,Relax,13,159,2147483647,13
2,Relax,13,63,2147483647,22
2,Relax,17,291,2147483647,56
2,Relax,17,68,2147483647,41
2,Relax,17,104,2147483647,53
2,Relax,17,168,2147483647,47
2,Relax,17,200,2147483647,58
2,Relax,17,456,2147483647,40
2,Relax,17,329,2147483647,53
2,Relax,17,207,2147483647,49
2,Relax,17,372,2147483647,39
2,Relax,17,406,2147483647,46
2,Relax,17,311,2147483647,55
2,Relax,17,24,2147483647,50
2,Relax,17,189,2147483647,53
2,Relax,24,435,2147483647,64
2,Relax,24,21,2147483647,60
2,Relax,24,230,2147483647,51
2,Relax,24,62,2147483647,51
2,Relax,24,446,2147483647,70
2,Relax,47,321,2147483647,37
2,Relax,47,4,2147483647,30
2,Relax,47,39,2147483647,36
2,Relax,47,302,2147483647,34
2,Relax,47,304,2147483647,39
2,Relax,47,464,2147483647,37
2,Relax,47,17,38,30
2,Relax,47,177,2147483647,35
2,Relax,47,434,2147483647,39
2,Relax,47,55,2147483647,24
2,Relax,47,119,2147483647,31
2,Relax,51,224,2147483647,17
2,Relax,51,416,2147483647,19
2,Relax,51,34,2147483647,31
2,Relax,51,36,2147483647,26
2,Relax,51,293,2147483647,31
2,Relax,51,232,2147483647,15
2,Relax,51,16,2147483647,19
2,Relax,51,409,2147483647,27
2,Relax,51,92,2147483647,29
2,Relax,51,220,2147483647,16
2,Relax,55,481,2147483647,44
2,Relax,55,371,2147483647,28
2,Relax,55,451,2147483647,41
2,Relax,55,42,2147483647,30
2,Relax,55,252,2147483647,35
2,Relax,55,157,2147483647,26
2,Relax,55,125,2147483647,44
2,Relax,55,206,41,40
2,Relax,55,350,2147483647,42
2,Relax,61,1,2147483647,28
2,Relax,61,422,2147483647,32
2,Relax,61,263,2147483647,26
2,Relax,61,167,2147483647,26
2,Relax,61,88,2147483647,34
2,Relax,61,266,2147483647,32
2,Relax,61,123,2147483647,39
2,Relax,62,52,2147483647,55
2,Relax,62,392,2147483647,60
2,Relax,62,174,2147483647,67
2,Relax,62,223,2147483647,59
2,Relax,63,166,2147483647,35
2,Relax,63,199,2147483647,42
2,Relax,63,439,2147483647,42
2,Relax,63,184,2147483647,35
2,Relax,63,91,2147483647,24
2,Relax,63,174,67,30
2,Relax,63,447,2147483647,30
2,Relax,64,323,2147483647,3
2,Relax,64,293,31,11
2,Relax,64,170,19,15
2,Relax,64,365,2147483647,11
2,Relax,64,173,2147483647,3
2,Relax,64,368,2147483647,17
2,Relax,64,400,2147483647,5
2,Relax,64,433,2147483647,5
2,Relax,64,148,2147483647,20
2,Relax,64,379,2147483647,12
2,Relax,64,317,2147483647,3
2,Relax,64,125,44,16
2,Relax,64,127,2147483647,8
2,Relax,64,95,2147483647,20
2,Relax,66,308,2147483647,33
2,Relax,66,133,2147483647,28
2,Relax,66,392,60,22
2,Relax,66,10,2147483647,28
2,Relax,68,129,2147483647,56
2,Relax,68,132,2147483647,51
2,Relax,68,277,2147483647,49
2,Relax,68,377,2147483647,59
2,Relax,68,26,2147483647,58
2,Relax,68,29,2147483647,50
2,Relax,68,446,70,48
2,Relax,68,399,2147483647,59
2,Relax,75,32,2147483647,46
2,Relax,75,80,2147483647,42
2,Relax,75,196,2147483647,48
2,Relax,75,15,2147483647,54
2,Relax,80,18,2147483647,59
2,Relax,80,466,2147483647,44
2,Relax,80,212,2147483647,53
2,Relax,80,198,2147483647,43
2,Relax,80,248,2147483647,45
2,Relax,80,296,2147483647,58
2,Relax,80,315,2147483647,47
2,Relax,80,397,2147483647,47
2,Relax,87,356,2147483647,17
2,Relax,87,488,2147483647,22
2,Relax,87,137,2147483647,31
2,Relax,87,393,2147483647,25
2,Relax,87,174,30,20
2,Relax,87,303,2147483647,22
2,Relax,87,88,34,33
2,Relax,87,248,45,17
2,Relax,87,474,2147483647,27
2,Relax,88,320,2147483647,45
2,Relax,88,180,2147483647,43
2,Relax,88,340,2147483647,49
2,Relax,88,70,2147483647,34
2,Relax,88,390,2147483647,49
2,Relax,88,398,2147483647,37
2,Relax,91,18,59,36
2,Relax,91,151,2147483647,43
2,Relax,91,280,2147483647,31
2,Relax,91,443,2147483647,42
2,Relax,92,20,2147483647,48
2,Relax,92,151,43,33
2,Relax,92,89,2147483647,38
2,Relax,92,476,2147483647,39
2,Relax,92,30,2147483647,43
2,Relax,93,67,2147483647,22
2,Relax,93,180,43,23
2,Relax,93,375,2147483647,24
2,Relax,93,489,2147483647,23
2,Relax,93,265,2147483647,21
2,Relax,93,490,2147483647,35
2,Relax,93,284,2147483647,27
2,Relax,93,335,2147483647,32
2,Relax,95,131,2147483647,36
2,Relax,95,181,2147483647,27
2,Relax,98,144,2147483647,20
2,Relax,98,256,2147483647,14
2,Relax,98,177,35,22
2,Relax,98,450,2147483647,16
2,Relax,98,307,2147483647,18
2,Relax,98,244,2147483647,24
2,Relax,98,485,2147483647,24
2,Relax,98,198,43,28
2,Relax,98,346,2147483647,21
2,Relax,98,236,2147483647,27
2,Relax,103,464,37,16
2,Relax,103,178,2147483647,19
2,Relax,103,152,2147483647,28
2,Relax,103,446,48,28
2,Relax,103,255,2147483647,31
2,Relax,104,468,2147483647,67
2,Relax,104,394,2147483647,59
2,Relax,104,122,2147483647,66
2,Relax,104,348,2147483647,54
2,Relax,104,239,2147483647,70
2,Relax,107,17,30,23
2,Relax,107,321,37,20
2,Relax,107,306,2147483647,21
2,Relax,107,39,36,18
2,Relax,107,343,2147483647,29
2,Relax,107,408,2147483647,20
2,Relax,107,11,2147483647,30
2,Relax,107,478,2147483647,31
2,Relax,108,210,2147483647,24
2,Relax,108,258,2147483647,39
2,Relax,108,37,2147483647,28
2,Relax,108,471,2147483647,40
2,Relax,108,249,2147483647,38
2,Relax,108,461,2147483647,22
2,Relax,108,334,2147483647,40
2,Relax,108,223,59,29
2,Relax,114,80,42,32
2,Relax,114,160,2147483647,34
2,Relax,114,340,49,28
2,Relax,114,376,2147483647,27
2,Relax,114,43,2147483647,21
2,Relax,114,30,43,38
2,Relax,114,382,2147483647,34
2,Relax,117,81,2147483647,25
2,Relax,117,386,2147483647,31
2,Relax,117,434,39,28
2,Relax,117,355,2147483647,32
2,Relax,117,8,2147483647,32
2,Relax,117,138,2147483647,36
2,Relax,117,77,2147483647,30
2,Relax,117,349,2147483647,36
2,Relax,117,447,30,28
2,Relax,118,1,28,25
2,Relax,118,241,2147483647,41
2,Relax,118,130,2147483647,26
2,Relax,118,182,2147483647,25
2,Relax,118,11,30,28
2,Relax,118,366,2147483647,36
2,Relax,118,495,2147483647,39
2,Relax,119,48,2147483647,41
2,Relax,119,52,55,38
2,Relax,119,373,2147483647,46
2,Relax,119,217,2147483647,41
2,Relax,119,396,2147483647,45
2,Relax,122,404,2147483647,74
2,Relax,122,183,2147483647,83
2,Relax,122,186,2147483647,86
2,Relax,122,463,2147483647,77
2,Relax,123,179,2147483647,44
2,Relax,123,135,2147483647,49
2,Relax,123,154,2147483647,49
2,Relax,123,363,2147483647,50
2,Relax,123,12,2147483647,48
2,Relax,124,480,2147483647,17
2,Relax,124,273,27,11
2,Relax,124,404,74,19
2,Relax,124,261,2147483647,26
2,Relax,124,182,25,21
2,Relax,124,346,21,11
2,Relax,124,62,51,29
2,Relax,124,447,28,19
2,Relax,125,417,2147483647,24
2,Relax,125,421,24,22
